id	filename	md5	size	state
3687bc2e-d96d-49e7-a3d7-c6d4c532d689	fb24d93c-9681-4d45-801f-9dcfd8c5703e.rna_seq.augmented_star_gene_counts.tsv	e5bd00d91d5ddc2765d773bb839e30ff	4208246	released
1822b628-9250-4ec1-a914-b5c759ff1bb1	4ca7e773-3858-4ece-b78a-c576b20a5cf3.rna_seq.augmented_star_gene_counts.tsv	7678d3de4f68ba757170c0e416c50957	4234364	released
752252f1-b69a-4351-829a-bf5edb66e5c8	2aefe8ef-5ffd-4c0d-8550-2573eb6fb051.rna_seq.augmented_star_gene_counts.tsv	40a66c4ecef782b8938f4472ec3285ab	4223817	released
12b5ba54-a173-4508-8e61-f6d53400296d	204241b7-1e28-43f8-a681-f872b52fa3f8.rna_seq.augmented_star_gene_counts.tsv	6194e0db25a194154f85198e38ffb865	4243528	released
90aecade-b0c5-4fc9-b5c5-d6a5493fb017	dfc6ffb8-20c4-4e80-8333-81bf1d7e5377.rna_seq.augmented_star_gene_counts.tsv	b60c7a12b2ab7c5546b8772250732607	4244817	released
d39cca6c-336d-4c52-b70b-af97b6af6ac8	5af21474-88f9-4885-82d2-9c84b2ded99a.rna_seq.augmented_star_gene_counts.tsv	fe8e566f58e60a55633a0fff4870aead	4231332	released
15fb2340-6441-415e-88f3-21e337491eeb	17abac39-baa9-4ea1-83bd-543ba319e246.rna_seq.augmented_star_gene_counts.tsv	315fa28c6533dcb071d172c4adc86ca8	4227360	released
79938db5-9981-4a06-b4b7-5ee3555165d9	de92b16c-4549-4025-9885-76c260c30cf7.rna_seq.augmented_star_gene_counts.tsv	a3449237278cc96c7c44521b5c5aca50	4236824	released
8851a16e-7b7c-498e-b802-5db09c5ee56e	9414ab7b-d8a9-4ccc-8fd8-1cb353257b84.rna_seq.augmented_star_gene_counts.tsv	9a1a36bcd8e1b41eb9a64624ac907a57	4224614	released
fd479d44-39dc-40a1-941b-67012d4663ca	4c67fdfb-4b74-46c4-9021-0b5317207db5.rna_seq.augmented_star_gene_counts.tsv	63509525860d99af0f756c20a1a0bb25	4235637	released
d7a5abd0-5a82-4ee4-a3bf-767a4f7036be	f2903ac6-88e3-4653-a966-ab593fba51bf.rna_seq.augmented_star_gene_counts.tsv	81d689339ef328c51364e2b6b5f3ca6d	4229912	released
1cac64eb-6dde-4e9f-9bd2-1d94a5cca7a5	7478db87-0751-4771-941f-9fccdf01853d.rna_seq.augmented_star_gene_counts.tsv	641198b3f8422d0aa929c894717354c9	4243214	released
4f81c82d-c1a4-441f-ac6b-535c828e6c94	f02aa649-f382-4f91-9a51-ce73199f8fbc.rna_seq.augmented_star_gene_counts.tsv	6e7e8a7912928635388a0e947d12d244	4226043	released
a5019d98-9b20-464f-b702-6109f86d8ece	4e06764d-9cf1-4cff-ad67-4c5e472fbff5.rna_seq.augmented_star_gene_counts.tsv	7a05dabec47dc6dea4f4899efe0ee400	4237400	released
723a31d4-fae9-4311-90b4-e65b6dcaf434	ccfdc2a2-bb01-41c2-9ef1-98bbd1cfae22.rna_seq.augmented_star_gene_counts.tsv	58acfbd5f7da2584ea224f38cb195065	4213917	released
54d34d73-f640-4bba-9454-388b42f398af	be66e85c-d70d-4073-af6a-bcee51ef3240.rna_seq.augmented_star_gene_counts.tsv	beaa390f645afce1a854d571d3a2a100	4247272	released
134ebf9f-1250-47c1-9bca-f4e0e152d2ac	8828489a-e6fd-43ca-9232-e1b759d6edcf.rna_seq.augmented_star_gene_counts.tsv	d53f663df87cff93587c645cacf9cec5	4218573	released
2d189755-b948-46d2-92bc-51788453202c	526fa24c-bb8e-44e5-b5b1-2db9a1bbd935.rna_seq.augmented_star_gene_counts.tsv	6a0715eeb2a6120c488c1de3c84efd86	4232537	released
ccac6678-84f2-4719-a837-c6011133be2b	9bc1ce84-45e5-4c83-871c-02356d8311b9.rna_seq.augmented_star_gene_counts.tsv	e76d1058726be7bd8ef8e62377292bf7	4243640	released
374da7c9-c38e-40e7-98a3-99c0b632d89d	40b92a76-f324-4cdd-8209-517d021acd47.rna_seq.augmented_star_gene_counts.tsv	c46079295aa44334294241030e6a428b	4202908	released
7ae37987-5b2d-402f-b1f4-cb617c515793	06ef2350-1dd1-46e9-a1ac-8fc731a6abc7.rna_seq.augmented_star_gene_counts.tsv	b084f1f8067a1dca4c9d75a83593d122	4237181	released
30872d33-244d-4d66-817e-fb86e897e086	87dc0bab-b318-47ec-a9a3-819a7388e731.rna_seq.augmented_star_gene_counts.tsv	891b696a830810281caef0dfbaac9cb7	4242936	released
a8046813-e06d-4044-99f5-794335d7dede	8da8aaa5-5059-4c87-a32b-8c99ebeeb52d.rna_seq.augmented_star_gene_counts.tsv	9d0d60f0748376e46d28a76154563392	4213790	released
4baea7f2-ebc6-41bf-9d87-ee39b6114c03	ae30907a-a08a-44f3-b656-b0ba9729c8e7.rna_seq.augmented_star_gene_counts.tsv	a27244c00d94922ac159fdae92444c0b	4232995	released
6d0cb26f-66c1-4a12-a378-57176b74fd94	e5361f4b-702f-4404-aa03-1cb37ea109b1.rna_seq.augmented_star_gene_counts.tsv	f862cc39a309040475c2464449b25fd7	4227093	released
bea60bf8-1f0d-40df-a4c5-cc7b91b1a26f	f20785b9-991d-4b87-8ba7-ca32373f1996.rna_seq.augmented_star_gene_counts.tsv	1fca984775a86b991fba506869d2c76c	4227780	released
f522018b-3509-40a2-98ec-b0f9d8b92183	63f6d3e9-3f4b-44fa-8e48-980c70b7e4f1.rna_seq.augmented_star_gene_counts.tsv	1e796c48ff52399b0c4298498663f968	4245551	released
ee61c0af-a3c7-440d-998d-1e895853aa70	35c6ff25-753c-4ebe-bbe7-2e7105d052e8.rna_seq.augmented_star_gene_counts.tsv	0d4b0d5998f1576ae3a80cb1ff8e2929	4225320	released
2ddc83c1-35f0-4060-95d5-dbfe479642f3	a9e8b311-dfde-4c34-80a2-5e64f94c596b.rna_seq.augmented_star_gene_counts.tsv	6a44a02e806f5b723c7aa81b74294fa7	4216775	released
40c7d7fb-f6e0-4891-a941-88724b31666d	df6771b0-4b6c-4565-a2f1-4d919f8d68c9.rna_seq.augmented_star_gene_counts.tsv	4d46267b7c68c331ad5a1bb74e1fb6ef	4248172	released
3d67cbe2-5802-45ce-b224-772d665b3441	faffc96a-760c-405c-9bec-d2ec116b4a1d.rna_seq.augmented_star_gene_counts.tsv	6bdba0b0cea518e431be620ef721d843	4243894	released
c7fdb010-901f-4c54-989d-9199c79748f4	c0054cf0-8f4b-47b6-a8fc-63a1fd36bcc7.rna_seq.augmented_star_gene_counts.tsv	92352012a42fad3470fb2b5e88a219bb	4217150	released
02213727-89b2-4d33-84cb-2cb1af63206e	06c948c5-b714-40b8-b4ce-814effef62c7.rna_seq.augmented_star_gene_counts.tsv	9ba324ea9cada26a77f938dd6c65ea85	4221098	released
8675e889-8007-4020-a06b-1421b8bf1c20	fdb56994-5f12-4e78-bf53-e093049e4bb6.rna_seq.augmented_star_gene_counts.tsv	d9075dc027b51c06ce56f2392b7f6eb1	4235930	released
0e423b71-ba0b-4ae1-bf78-293a8f287570	525b66e0-235a-4bf5-bc46-eb022d630115.rna_seq.augmented_star_gene_counts.tsv	8c653b67b9a2df198c28bd4ba03f1982	4241783	released
2b378d98-f5d2-4f73-81b4-e201177e13a1	6b375859-116e-4a5e-b5b4-994a56cc9a75.rna_seq.augmented_star_gene_counts.tsv	59ebcfaa70c022376b76aa27a47cf6b2	4242944	released
1e1397c5-ba22-4d9b-b39d-36158650fe9c	add96e53-1114-4364-979b-641665d16629.rna_seq.augmented_star_gene_counts.tsv	047b53ab593a4b23c6fc46fd3c332f8e	4227201	released
4050fc40-52ea-413f-a38d-71ddf4c33413	27f76511-b825-41a5-a0b5-257c80223d8b.rna_seq.augmented_star_gene_counts.tsv	3ff234446889ae1e44e76f4f4e490ce3	4235908	released
a87e36d8-9cde-402c-9ed2-bd0e278c0ba6	733aa64f-0d61-4f6a-8353-0299d4678704.rna_seq.augmented_star_gene_counts.tsv	0fc9d8d79726301b15da523e788df659	4250075	released
6d7cf168-33c8-463d-83a1-9ba835e77086	62b39052-bdb9-4ba6-9eb0-f117480c98a8.rna_seq.augmented_star_gene_counts.tsv	f1ca3bf359a7efaa8e545436ba857799	4228902	released
9c5e5030-f082-4dc4-bd07-6b2f33134530	84ca3236-683a-40f6-b8a6-600ffd43a0da.rna_seq.augmented_star_gene_counts.tsv	827519d34b4b6ac8272b4ce8a483135a	4231241	released
1e7cfce7-21c7-477c-9494-7fdeba9a846d	3aa50a90-3e9b-4b72-aa81-7ea3bc7861a3.rna_seq.augmented_star_gene_counts.tsv	46f98e357f721162eed12035617c219d	4246313	released
9f3b4749-5931-40c9-8ad6-fd83cf810fc4	d7002469-704f-46bc-83db-679d5a0cd1e1.rna_seq.augmented_star_gene_counts.tsv	9890ad54b2a51a2e5f64043c1bd5f091	4200365	released
3f635b2c-5deb-4ac1-966d-e5e859747f75	c52d39b7-3811-41e5-bdc8-9ed59632a903.rna_seq.augmented_star_gene_counts.tsv	b23cdf20fd2a05985b4cdfaa75f1146e	4245401	released
dd41a5ee-d4d1-4997-9c41-3998556ae1c8	8ad884fa-e426-4bc0-960d-08db42d341da.rna_seq.augmented_star_gene_counts.tsv	31d12b62ce9fad5acd844d1b98dc1b66	4187334	released
4f97f4d8-fc1c-4423-90de-a66470322787	a17b6971-a249-484a-805e-d20ef3c4cd15.rna_seq.augmented_star_gene_counts.tsv	22b0ad207a6019c74d91d47ffa27f515	4236947	released
3c0d074c-da2d-4c18-bb48-daf73f69c79c	7bc6961f-19df-4a54-a2d0-fb60e318cc10.rna_seq.augmented_star_gene_counts.tsv	de9cc058e2e0bf9a67e5535523510e9f	4235815	released
06b204a2-957c-4378-bfce-d402b242aeb8	bd09bf00-3fb3-41fc-ae4d-4ac68a925a6b.rna_seq.augmented_star_gene_counts.tsv	1ec811d80e4a58503715ae54a7449178	4241053	released
8ac25718-d0ae-414d-96fc-25b2e0ef92b7	cbe22cc2-8f24-447b-bd91-ae94ce780a7c.rna_seq.augmented_star_gene_counts.tsv	6bbef619376fba8ebe4230c79f2fd147	4248103	released
9bbb8d76-226b-46b8-9adb-c8555826a0c3	c45ee30a-4699-4f7f-8820-3397f3915e35.rna_seq.augmented_star_gene_counts.tsv	4ba36ba8fa215d458566b4378802287b	4230897	released
d3a51657-163d-488f-a7af-a2dc0caaf289	fd3ce752-3456-4aaf-bede-9cf5f0771b9d.rna_seq.augmented_star_gene_counts.tsv	55e9c8190b82884f63a9cfd96f775a87	4244077	released
94367955-d8ad-4a9e-9a31-e23055a1f474	3a2b80a5-6937-423a-92bf-9e25a0b23c5b.rna_seq.augmented_star_gene_counts.tsv	9310801627ff79b3982a999e4e08cb46	4236588	released
d8f5a75c-8552-4c83-baf2-ca58f4973cfc	e3b31cde-eb1f-4977-86d3-984f3c5970a0.rna_seq.augmented_star_gene_counts.tsv	1d9d1391bb6a8397e4a1972c939fd924	4236409	released
09476743-9115-4f1c-b597-61101b38f56e	289b3dee-bd46-4286-8e7b-86ffb573d37e.rna_seq.augmented_star_gene_counts.tsv	e4675153a3c0f71757119d7c8843f7a8	4222247	released
1c810802-db48-4188-8a71-460bd154cf6f	73370088-0b52-429b-957c-fd02d71f864d.rna_seq.augmented_star_gene_counts.tsv	66f261e53b9080a3ec457201ec7dc9b4	4229655	released
da78e095-a01f-481a-98b3-93e559407a89	de5a4588-05ec-461f-9235-90611b01f4b6.rna_seq.augmented_star_gene_counts.tsv	281fc4966498a67f2625335a2ba35690	4238976	released
673afa25-50d5-4f38-a233-81b3fe14d7ac	2b17db8f-c184-498d-9a10-c6d8a5061206.rna_seq.augmented_star_gene_counts.tsv	d378285d0a69fa49a3fc14e83623b760	4231931	released
322086e7-d452-48ed-8ee6-3dfc62dcfecd	aad89bba-d9dc-4a93-8e77-26f2c1ba1c3f.rna_seq.augmented_star_gene_counts.tsv	275473bd56e89f3d0a1458ef79ca56f9	4225875	released
3fe22d67-6af5-4778-945b-3ce2607277f7	4a73aaff-d7fa-40d2-92f8-c9539055d35c.rna_seq.augmented_star_gene_counts.tsv	57dd93e63a58a112c9babd0a66c46543	4240071	released
c73fd616-bad9-42d1-8848-8ca51ddbedfe	9bce9dcb-5676-48d8-8a62-e45d4f297994.rna_seq.augmented_star_gene_counts.tsv	3bfc3f12e25fa0c5c45471c351318508	4227785	released
32dab809-4c81-439d-8bd6-e41b52dfbfd5	ae8e545c-f6ab-40e2-8122-162eab4b2724.rna_seq.augmented_star_gene_counts.tsv	b057632e387b37609f215e14c23d0305	4217562	released
e9e1421b-3a11-4854-a151-4724ab17a193	02aa4891-0590-4a2f-bbd1-da2c88cc1508.rna_seq.augmented_star_gene_counts.tsv	002890408666dbc88534ef994d41ae16	4241165	released
eb5e89cf-e731-4e82-acab-bc11f4ae7855	6dfa8fc5-ebbc-4e1d-865f-d9026eebd62d.rna_seq.augmented_star_gene_counts.tsv	1f2336ff9871ffaab4d30992aa26a0e2	4232162	released
3fdc53df-b3b6-4ec0-a62c-f3d4bd333bcf	f354d13d-89ec-4ed6-821d-df3ab230fc91.rna_seq.augmented_star_gene_counts.tsv	2474f92ebe407fef7a0565f97722845f	4238938	released
3711f2fe-3ac6-4b64-932d-f1ef3f9f1bbe	fea785bb-de96-4411-8bf4-a7d254af9ff9.rna_seq.augmented_star_gene_counts.tsv	0e3d125208d161b67ea71c5fae8ec8e6	4230701	released
294e1d82-6193-4b6a-bf9c-7e5c874de5b4	c3cd581e-ebce-4eff-8bda-63903805d617.rna_seq.augmented_star_gene_counts.tsv	d040835d45cfd1f86bd7f7e0f0110ca9	4240314	released
44c7be22-d4e7-41a4-b228-a492a3c5394c	23849071-df2e-4421-b91d-90f66ec2c162.rna_seq.augmented_star_gene_counts.tsv	bfc4a6cf4fed9e06db057e02075413ae	4214522	released
777e9c26-4dea-403b-9e88-99f367e5ce56	236350e9-8964-42ae-8880-d2f2281ff993.rna_seq.augmented_star_gene_counts.tsv	2cdb50e10ccbbff8a04d05f647fdceef	4229973	released
469bc8df-9a94-484e-9844-ffe6b89ee2c0	97591eeb-89dc-4b70-92d4-2bb70d263098.rna_seq.augmented_star_gene_counts.tsv	84c196c3f143fa0c1f4617dc0a593502	4235654	released
af9653fc-f863-4e78-92a8-4ec683d44461	8bcf201b-a2ac-4026-ace4-39a0d915da41.rna_seq.augmented_star_gene_counts.tsv	788940681f153cc42ea58dd4c2978e49	4224089	released
d197dca9-78f1-4675-a2cf-7509b3b100b9	f0e20c4e-ac0b-45e1-a53b-2de9a19843b1.rna_seq.augmented_star_gene_counts.tsv	cea93999a1e208fd56a4d0861a996476	4236814	released
6f7f6a7c-94a4-4a30-b768-b8d23d1d9b7f	271ce4d2-844f-4515-be45-10712b3685c5.rna_seq.augmented_star_gene_counts.tsv	58e2d51bc014a0d8ac9bc70a4bdfc6e8	4232675	released
018cdbc8-5259-4cf6-9ffc-45d1bf9982d2	f8676f25-4b49-44b3-b953-c457c3be5a3b.rna_seq.augmented_star_gene_counts.tsv	f331810e836e348cc6e67f7abe34c280	4234430	released
c20877dc-eb5e-41b9-a395-5bb629344e38	3c5fe4dc-8606-4615-994f-c41861f08f5a.rna_seq.augmented_star_gene_counts.tsv	8fe026232057c952b503fd688c46cb90	4237805	released
2f4ee6db-303e-40b6-9bf1-6aa168fd2f51	09c2c2d4-0d2f-488e-b42e-9c4756a27940.rna_seq.augmented_star_gene_counts.tsv	ed62dbf867a077a2bcf8b4082aef41d4	4240467	released
a6bab58d-25a3-44ee-82a4-6ae69e393168	efe57fc7-7cf4-432b-86ff-9fd2d1a37b5e.rna_seq.augmented_star_gene_counts.tsv	aa5262ba10feef9faeb402df36632c42	4238506	released
20b7751f-9977-409e-a59e-1db15810eb04	7645a3b1-639d-4677-8bcf-c16df24fcc2b.rna_seq.augmented_star_gene_counts.tsv	dc5a6f1aec3be77789202f99a1827a48	4223745	released
7b9c0df7-dd10-4c76-b5c7-c1b0eaa4aa7d	2c1c1b9c-180d-44af-b62a-ca9d83ae993f.rna_seq.augmented_star_gene_counts.tsv	ca78b1075fe465d22d7fbbcc1dac5a0a	4233972	released
a81c1b8a-daf7-4a54-ad50-ece64777d51b	f4513bf5-e339-47a4-95c8-d331333794db.rna_seq.augmented_star_gene_counts.tsv	b040b662e15b2ecb4f976901e5910950	4231950	released
a15bfa8a-ade0-4167-8cd4-5a860a5c4f9d	70b9dbcc-882d-4c90-a286-c94169e1d418.rna_seq.augmented_star_gene_counts.tsv	5347fbee972a57fb48064cafaa62fb63	4241890	released
720e1e69-184a-4b7e-bba0-8d4fbc1adaf3	de19e3c1-3508-4c13-b2cf-7079ee934a55.rna_seq.augmented_star_gene_counts.tsv	4c1bc11ade152044ef30d962b9d6980a	4227662	released
1e47e2ed-59c1-4f38-898c-3f29b851247f	4fc05c1a-63b9-415b-ad42-68b013e21b21.rna_seq.augmented_star_gene_counts.tsv	491745d49e9e5ae0fb0ad314b22692fc	4230134	released
3031ed04-095b-41cb-a717-1360d04a898b	0e8bcafe-b201-4c66-8a0b-d89a4fd7c7ae.rna_seq.augmented_star_gene_counts.tsv	3c241938903bf299ca0a7aad9cb24010	4233027	released
9a733e63-6340-4ac2-ba6d-84f52135a057	9eec558d-cc8f-4816-80a5-b6aac4cbb94e.rna_seq.augmented_star_gene_counts.tsv	3bc114f0d8753a6109e5656a785b2683	4248238	released
ab989339-de30-48b5-b30d-5d23123aaaee	482876d9-a6fb-4642-acbc-c3e45880e576.rna_seq.augmented_star_gene_counts.tsv	5c860f462c10deff13324c4fd3546807	4219941	released
5083314d-3a90-4be6-a0a6-a63630e235ab	0f055e01-74ea-4e11-8e8f-8c22b3048875.rna_seq.augmented_star_gene_counts.tsv	a745f7b1d400685c2ee87cf66c216362	4251283	released
54885644-d9f0-4278-bc7c-40e42bcd28e1	becdc4f8-3eee-4085-9046-31c7a059adff.rna_seq.augmented_star_gene_counts.tsv	f940257f6be4bd80828bd1ed4486b5a1	4234282	released
0c94b1ef-6f1b-4701-b524-e0aefc49bb31	60644345-255f-4313-b2b1-ea76f686146e.rna_seq.augmented_star_gene_counts.tsv	c281e0038093a293a19971f156eb4df6	4234808	released
a0bbd6e3-9296-452c-9012-86aeccf66e32	57583139-d2d3-4b97-a616-aa96058d4682.rna_seq.augmented_star_gene_counts.tsv	7b97f211ae1cfb3dac899e5f49c0739e	4233807	released
918d78c9-e35a-4eaf-ae1a-29d7696a9df3	956f6e0c-42d0-4892-848e-fd165e9ac12b.rna_seq.augmented_star_gene_counts.tsv	00294bda0ac1595c70c6fec289b73d79	4242017	released
1117dfdc-a2e5-4d59-940a-2465da7fc914	2835bce2-bf08-41a7-98b4-f488159b2685.rna_seq.augmented_star_gene_counts.tsv	d9155a8c214a239a51262edc099036c6	4226539	released
dd88fe86-216c-431a-9ef5-4076cf879caf	c353cc16-2e98-48ac-8416-49f1532466f7.rna_seq.augmented_star_gene_counts.tsv	a1bef9b5f7801427a57a4f24d94730bb	4231426	released
4c5d65b1-0e25-4c82-9008-6ff9edabdc7b	040cf8cf-7b9d-4873-a51d-ba13bba4201a.rna_seq.augmented_star_gene_counts.tsv	235a2bb27c0dbfe631e1b7e1ef7007fb	4230021	released
fb3fc884-12f8-4634-8439-6d306fb59aff	ca188ec2-4185-4871-b71b-d024a37e5654.rna_seq.augmented_star_gene_counts.tsv	10b5e7fa5da0a86055cfe8bbf144719d	4206953	released
d560a960-803c-4d1a-a404-d094f9faa44a	f26d1599-6e75-4c0d-8b40-c7e45fe9da76.rna_seq.augmented_star_gene_counts.tsv	b5fa455a69830fb04712131497dd0c50	4214063	released
6af765aa-3805-416d-9688-ba5d24d1b03a	60c210ff-d245-40d2-9de9-7b799cc3ffc9.rna_seq.augmented_star_gene_counts.tsv	b7ad753a08370b18c47330a5e8b234dc	4227245	released
d545f5a5-90d2-4366-b302-0ff76f3d6c26	5ed0377f-26aa-4b4c-bb59-03001895aecd.rna_seq.augmented_star_gene_counts.tsv	e9e0dbded9fd2370bc92394d53366ecc	4238118	released
32d77f7f-9757-41a0-96c3-bccd4d1fb30e	853ba3ed-7943-46df-9405-c19f0b01e8f6.rna_seq.augmented_star_gene_counts.tsv	16757ed2fcab985cedc1cfdb06410801	4239671	released
df2a1203-891b-4b47-99c5-01a2fe3cfe66	5ab66d03-c324-4ec2-b3bb-7970c121a7f5.rna_seq.augmented_star_gene_counts.tsv	09cf53eabe6c7e4952543315857d38f6	4240916	released
bb000b50-39bf-4a3c-9892-c7be9cc3c363	d31b7542-ab53-4c4f-b070-0c50bb195d1c.rna_seq.augmented_star_gene_counts.tsv	f5f79f0203de9588d1df5714cd76ba02	4232075	released
cfd69a9f-0e5b-4710-9f4c-e2c635aa052e	79cf2255-57c7-4f54-8f0b-1e0f4a8cc8b5.rna_seq.augmented_star_gene_counts.tsv	32145a4afd107a99921d6fa01baebc87	4236027	released
c41e26bd-086f-446f-9dd3-fccdb704218c	32a88c36-6b9a-483f-ad00-bf899ae279ba.rna_seq.augmented_star_gene_counts.tsv	9fa79f2d4e984ad1679f65fbb718312b	4236564	released
d6af61bb-5401-40d5-9d7b-8773702e06d0	5231481f-3568-46e3-aa4d-cbd9c4e95383.rna_seq.augmented_star_gene_counts.tsv	168fe46275bfec329173e9c8e265cf73	4236430	released
6d49ec40-9d38-4e6e-a23e-9820dbaf0740	94b2af92-0cfc-40b2-977d-6bd0fa4440d9.rna_seq.augmented_star_gene_counts.tsv	3fc81b901fffc04f85418a1d162383d5	4232012	released
483671c4-84fe-4a28-8259-bb486f398a5b	486430aa-f745-4353-9e03-6226ac8d9993.rna_seq.augmented_star_gene_counts.tsv	7f40773caafcd2465b51ed30cad2bd3a	4218497	released
e9756382-11dd-4218-a76f-29609fd85e19	c2d0d36b-83b0-4a2b-a5d7-6567bf5aa557.rna_seq.augmented_star_gene_counts.tsv	b3d1cd26f9ece99638ccbd86317b3d7e	4247866	released
bbc13cd0-5837-499b-b819-a8e77a04f4cd	773b41d4-8c43-4777-99b8-190c7e7793e0.rna_seq.augmented_star_gene_counts.tsv	3a78bdbf4f8ba9bbaa1fc3b6c65ab456	4229286	released
ca2e3afb-057d-4b8c-b73d-003fa45af981	41b25e1d-b18b-427f-906c-b16f29056775.rna_seq.augmented_star_gene_counts.tsv	520b1a1bdd35d9a299e57e2a73e8c0ca	4248856	released
75dce2b2-d301-4e8a-ae5a-b9065275e492	d00dcdf0-3e98-41c5-9978-7a0ffceefa6c.rna_seq.augmented_star_gene_counts.tsv	0c6858a2cfb60d67be16cfa1cfe25a50	4235558	released
cd2830dc-6445-47c5-bdb2-fe52a36450c4	15d39440-6bb8-4ecb-add1-9ae8b007dc70.rna_seq.augmented_star_gene_counts.tsv	08e0e5045c68dd1f2b08b55dc00edc73	4232113	released
e8ea5496-aa18-4d25-8673-8acd272bd2c4	1f57edd1-3bc9-4eaf-8045-8984d5c7f148.rna_seq.augmented_star_gene_counts.tsv	bdcec4af150b1170da0bc320243b74b6	4234717	released
f5cb8623-1932-48a9-b2d3-e769b76a6f9a	7cebd572-2edd-4351-b59e-fb4417a46b9c.rna_seq.augmented_star_gene_counts.tsv	700a9e3cd2920e92bad6e6df6ffc5704	4210679	released
9d620b36-099d-4844-a62d-2ac97a41f481	3f4020bf-9f9a-479d-b3af-883c5875d84e.rna_seq.augmented_star_gene_counts.tsv	6ceec31535ec4f04342168c3897b011a	4241242	released
545e47c0-281d-4a8e-9dc7-bb783516667e	b9cd3900-965a-4cc4-8867-b416407d5c30.rna_seq.augmented_star_gene_counts.tsv	629ba20555bf6a85b74e620237a8af00	4239322	released
70fd4072-7a4e-4613-b528-2f31753a72c9	98e49cc4-1040-4291-b975-da3e8fc3ddfc.rna_seq.augmented_star_gene_counts.tsv	1db5fc4e93e98f2aa1afbe4c77613838	4258425	released
c2bce9e5-73ee-43fd-bd95-ac606ac71183	3d89c16f-8045-4861-a82c-9f4624292284.rna_seq.augmented_star_gene_counts.tsv	42016faa20fc460aa1f5d22a430a28a5	4233166	released
8f2c4b4e-db26-4c8d-b226-2062bcb7f6a5	1c7309b2-91f0-4305-aad7-f86c0d143559.rna_seq.augmented_star_gene_counts.tsv	b003b64a144799261d6b62cb00ddd645	4241984	released
1e0103aa-b6ee-46a6-bca0-3742d69bbf34	8ef24f8e-03c4-4db0-a136-7381346e9836.rna_seq.augmented_star_gene_counts.tsv	74cc060fc032fbe9b181c3aaf8e1fbca	4227522	released
6a15d826-5616-43ab-87ff-a9a193d0c155	959c268c-637f-4f39-a254-a505c57e8448.rna_seq.augmented_star_gene_counts.tsv	2e2c3f692299333d0ecda4c82b7c6375	4239668	released
f7a5f579-285d-4b00-a557-127fae791e35	9ca1da07-df79-4bbf-be81-0ef9de95ab0c.rna_seq.augmented_star_gene_counts.tsv	ff1d13f27b74c07745a2f418cd1f61d9	4249602	released
9baec627-bdef-4d0c-8d55-84397e2d35ce	dc3154b7-6ae4-446a-8a80-91a86c57cefe.rna_seq.augmented_star_gene_counts.tsv	fb0f2386932adaaaf2f2aaea2b42d156	4206631	released
a52ad41c-475e-41fb-a6f6-c3bc0caaed03	247323b2-dc45-427e-bc41-c33f2fbbe77b.rna_seq.augmented_star_gene_counts.tsv	83916057f2054d7dc51b9260cb928a5f	4230234	released
85ab5d1a-630e-4984-a657-c56a34356aa2	1268327c-805e-4f52-b9ab-451f17e3d129.rna_seq.augmented_star_gene_counts.tsv	e476aa156aee015953aac72c663da9a2	4233577	released
3d0de176-c9db-474a-baf2-bc6405236fed	60e8eebe-9770-4db0-9892-d1100114c923.rna_seq.augmented_star_gene_counts.tsv	ea7e70d70b85930da71272b98695258f	4248784	released
5f2c407c-a2f3-4542-a8e2-6a46de8f42a4	966a66a2-8aac-41e8-8007-88fd92d2e8e8.rna_seq.augmented_star_gene_counts.tsv	114ddd12f81c9987a05b4f06d4626aa4	4213645	released
4c02a1c5-5305-4a42-8a5f-b29767cd7497	65567450-e04a-4251-9939-8d2545077236.rna_seq.augmented_star_gene_counts.tsv	d57013b598c755ae21d20cf024d41113	4239604	released
733d38f8-4099-4b12-aeca-dcd85f334ff3	412859bb-8b2a-44bf-b3b2-6acd30986067.rna_seq.augmented_star_gene_counts.tsv	917887530b2b16681c0a9e095d9177c9	4238116	released
8ba83836-6f6a-474d-945e-8240f175fc09	dd75267f-824e-4ddc-9056-cdf0f500d39b.rna_seq.augmented_star_gene_counts.tsv	9092530c8dfc77bf5e12ba095219113b	4230808	released
4ea0a9ff-df73-4a24-b9a9-8f7f561c28c4	bb6e957d-5069-447e-95f0-5fcac2c5e744.rna_seq.augmented_star_gene_counts.tsv	29e5f714f709a9b79b74b8d18c6949b4	4236297	released
8b0a21bd-dc4e-4831-b735-9872dbff13d6	21e5a870-f00c-4bb9-a1bf-66291ab0d80a.rna_seq.augmented_star_gene_counts.tsv	c26586a5c955ebbc6c81405fe9a70697	4252335	released
6e9538f8-598a-489e-b26b-637ec5efb830	c0693cea-de7a-4490-a0a4-7aabbb54bd8e.rna_seq.augmented_star_gene_counts.tsv	429db82a6cdc10aed697e067d09aeb04	4237119	released
47d99511-66e7-4462-ba0e-b399efdc7dba	f7ddd671-b2ba-4952-918b-07ae0ea84263.rna_seq.augmented_star_gene_counts.tsv	9383026882fc8576d0ee08ab136e566e	4234113	released
f0bf8174-6862-4ef6-963e-b06a8df88c1d	e2ac493b-9157-4756-8949-edf4b7f334cd.rna_seq.augmented_star_gene_counts.tsv	9acdcdb96ae9b661088f4406db6b9381	4236127	released
a20d9e3d-4b44-4843-8387-b75b20ba47a5	c6e243ee-b2d9-408e-ac05-ccbcffa805ab.rna_seq.augmented_star_gene_counts.tsv	8d978b049f6f59938937c764253d3843	4237820	released
